video_id,frame_number,child_id,age,cds_present,face_present,child_present,adult_present,person_age_class,proximity,gaze_direction
105,17960,255237,5.95,0,0,0,1,adult,,none
105,18230,255237,5.95,0,0,0,1,adult,,none
105,19030,255237,5.95,1,0,0,1,adult,,none
105,19360,255237,5.95,1,0,0,1,adult,,none
105,19450,255237,5.95,1,0,0,0,none,,none
105,19610,255237,5.95,0,0,0,0,none,,none
105,19850,255237,5.95,1,0,1,0,child,,none
105,19940,255237,5.95,0,0,0,1,adult,,none
105,20000,255237,5.95,0,1,0,1,adult,0.8860186312582792,0.0
105,20060,255237,5.95,0,1,0,1,adult,0.8397963475023974,1.0
105,20530,255237,5.95,0,0,0,1,adult,,none
105,20770,255237,5.95,1,0,0,1,adult,,none
105,21180,255237,5.95,1,0,0,1,adult,,none
105,21460,255237,5.95,0,0,0,1,adult,,none
105,22050,255237,5.95,1,0,0,1,adult,,none
105,22070,255237,5.95,1,0,0,1,adult,,none
105,22120,255237,5.95,1,0,0,1,adult,,none
105,22350,255237,5.95,0,0,1,1,both,,none
105,22850,255237,5.95,1,0,0,1,adult,,none
105,23410,255237,5.95,0,0,0,1,adult,,none
105,23860,255237,5.95,0,0,0,1,adult,,none
105,23870,255237,5.95,0,0,0,1,adult,,none
105,24410,255237,5.95,0,0,0,1,adult,,none
105,24710,255237,5.95,0,0,0,1,adult,,none
105,25270,255237,5.95,0,0,1,1,both,,none
105,25310,255237,5.95,0,0,0,0,none,,none
105,25510,255237,5.95,1,0,0,0,none,,none
105,26480,255237,5.95,0,1,1,0,child,0.8638190867058895,1.0
105,26580,255237,5.95,1,1,0,1,adult,0.5711037430198589,1.0
105,26980,255237,5.95,0,1,1,0,child,0.6525031566390349,1.0
105,27220,255237,5.95,0,0,1,0,child,,none
105,27340,255237,5.95,0,0,1,0,child,,none
105,27480,255237,5.95,0,0,1,0,child,,none
105,27540,255237,5.95,0,0,1,0,child,,none
105,27740,255237,5.95,1,0,1,0,child,,none
105,28050,255237,5.95,1,0,1,0,child,,none
105,28350,255237,5.95,0,1,1,0,child,1.0,1.0
105,28620,255237,5.95,0,0,1,0,child,,none
105,28660,255237,5.95,0,0,1,0,child,,none
105,28880,255237,5.95,1,1,1,0,child,0.5569935344703335,1.0
105,29230,255237,5.95,0,1,1,0,child,1.0,0.0
105,29390,255237,5.95,0,0,1,0,child,,none
105,29630,255237,5.95,0,1,1,0,child,0.6497739633955752,1.0
105,29970,255237,5.95,0,0,1,0,child,,none
105,30160,255237,5.95,0,0,0,0,none,,none
105,30770,255237,5.95,0,0,1,0,child,,none
105,30910,255237,5.95,0,0,1,0,child,,none
105,30930,255237,5.95,0,0,1,0,child,,none
105,31010,255237,5.95,0,0,1,0,child,,none
105,31540,255237,5.95,1,1,1,0,child,0.608773791355633,1.0
105,32460,255237,5.95,0,1,1,0,child,0.8211887096417386,1.0
105,32570,255237,5.95,1,0,1,1,both,,none
105,33180,255237,5.95,0,0,1,0,child,,none
105,33650,255237,5.95,0,1,1,0,child,0.6313617983295697,1.0
105,33660,255237,5.95,0,1,1,0,child,1.0,1.0
105,33730,255237,5.95,0,0,1,0,child,,none
105,33960,255237,5.95,0,0,0,0,none,,none
105,34520,255237,5.95,0,0,1,0,child,,none
105,34590,255237,5.95,0,0,1,0,child,,none
105,34820,255237,5.95,0,0,1,0,child,,none
105,34890,255237,5.95,0,0,1,0,child,,none
105,35660,255237,5.95,0,0,0,0,none,,none
105,35680,255237,5.95,0,0,1,0,child,,none
105,36210,255237,5.95,0,1,1,0,child,0.5966646853565604,1.0
105,36610,255237,5.95,1,0,1,0,child,,none
105,36640,255237,5.95,1,0,1,0,child,,none
105,37150,255237,5.95,0,0,1,0,child,,none
105,37190,255237,5.95,1,0,1,0,child,,none
105,37640,255237,5.95,0,1,1,0,child,0.7501317711796376,1.0
105,37670,255237,5.95,0,1,1,0,child,0.7459052750273408,1.0
105,37690,255237,5.95,0,1,1,0,child,0.7717445533973607,1.0
105,38080,255237,5.95,0,0,1,0,child,,none
105,38630,255237,5.95,0,1,1,0,child,1.0,1.0
105,39270,255237,5.95,0,0,1,0,child,,none
105,39410,255237,5.95,0,0,1,0,child,,none
105,39960,255237,5.95,0,0,1,0,child,,none
105,40130,255237,5.95,0,0,0,0,none,,none
105,40630,255237,5.95,0,0,1,0,child,,none
105,40660,255237,5.95,0,0,1,0,child,,none
105,41120,255237,5.95,0,1,1,0,child,0.6642580745840772,1.0
105,41260,255237,5.95,0,1,1,0,child,0.6861501079066921,1.0
105,41540,255237,5.95,0,0,1,0,child,,none
105,41640,255237,5.95,0,0,1,0,child,,none
105,41940,255237,5.95,1,1,1,0,child,1.0,1.0
105,42330,255237,5.95,0,0,1,0,child,,none
105,42480,255237,5.95,1,0,1,0,child,,none
105,42620,255237,5.95,0,0,1,0,child,,none
105,42730,255237,5.95,0,1,1,0,child,0.708895691357302,1.0
105,42900,255237,5.95,1,0,1,0,child,,none
105,43180,255237,5.95,0,0,1,0,child,,none
105,43460,255237,5.95,0,0,1,0,child,,none
105,43950,255237,5.95,0,0,0,0,none,,none
105,43970,255237,5.95,0,0,0,0,none,,none
105,43990,255237,5.95,0,0,0,0,none,,none
105,44800,255237,5.95,0,0,0,0,none,,none
105,45110,255237,5.95,1,0,0,0,none,,none
105,46070,255237,5.95,1,1,0,1,adult,0.8539190176925882,1.0
105,46160,255237,5.95,1,0,1,0,child,,none
105,46560,255237,5.95,1,0,0,0,none,,none
105,47140,255237,5.95,0,0,0,0,none,,none
105,47150,255237,5.95,0,0,0,0,none,,none
105,47740,255237,5.95,0,0,0,0,none,,none
105,47820,255237,5.95,0,0,0,0,none,,none
105,47850,255237,5.95,0,0,0,0,none,,none
105,48040,255237,5.95,0,0,0,0,none,,none
105,48580,255237,5.95,0,0,0,0,none,,none
105,48640,255237,5.95,1,0,0,0,none,,none
105,49020,255237,5.95,1,0,0,0,none,,none
105,49300,255237,5.95,1,0,0,0,none,,none
105,49350,255237,5.95,0,0,0,0,none,,none
105,49510,255237,5.95,1,0,0,0,none,,none
105,49580,255237,5.95,0,0,0,0,none,,none
105,49690,255237,5.95,1,0,0,0,none,,none
105,49780,255237,5.95,1,0,0,0,none,,none
105,50200,255237,5.95,1,0,0,0,none,,none
105,50300,255237,5.95,1,0,0,0,none,,none
105,50870,255237,5.95,1,0,0,0,none,,none
105,50930,255237,5.95,0,0,0,0,none,,none
105,51610,255237,5.95,0,0,1,0,child,,none
105,51900,255237,5.95,0,1,1,0,child,0.6647054768919144,1.0
105,51930,255237,5.95,1,1,1,0,child,1.0,1.0
105,52170,255237,5.95,1,1,1,0,child,1.0,1.0
105,52510,255237,5.95,1,1,1,0,child,0.689335972662499,1.0
105,52890,255237,5.95,0,1,1,0,child,0.451539100279602,1.0
105,53250,255237,5.95,0,0,0,1,adult,,none
105,53300,255237,5.95,1,0,1,0,child,,none
105,53380,255237,5.95,0,0,1,1,both,,none
105,53650,255237,5.95,1,0,0,0,none,,none
105,53770,255237,5.95,0,0,0,0,none,,none
116,290,262521,5.27,0,1,0,1,adult,0.7385557544166306,1.0
116,600,262521,5.27,0,0,0,1,adult,,none
116,700,262521,5.27,0,1,0,1,adult,0.8251197958687619,0.0
116,720,262521,5.27,0,1,0,1,adult,0.8310043040012295,0.0
116,730,262521,5.27,0,1,0,1,adult,0.8292198376118795,0.0
116,990,262521,5.27,0,1,0,1,adult,0.7423058715093399,0.0
116,1380,262521,5.27,0,1,0,1,adult,0.8070969342158788,0.0
116,1470,262521,5.27,0,1,0,1,adult,0.8141169553053073,0.0
116,1660,262521,5.27,0,1,0,1,adult,0.8072580837259352,0.0
116,1770,262521,5.27,0,1,0,1,adult,1.0,1.0
116,1860,262521,5.27,0,1,0,1,adult,0.7450502663315662,1.0
116,2260,262521,5.27,0,1,0,1,adult,0.8290941534380131,1.0
116,2450,262521,5.27,0,1,0,1,adult,0.7304396677792666,0.0
116,3130,262521,5.27,0,1,0,1,adult,0.7475284844727034,1.0
116,3150,262521,5.27,0,1,0,1,adult,0.7526536610913763,0.0
116,3690,262521,5.27,0,0,0,1,adult,,none
116,3950,262521,5.27,0,0,0,1,adult,,none
116,3970,262521,5.27,0,0,0,1,adult,,none
116,4600,262521,5.27,0,1,0,1,adult,1.0,1.0
116,4650,262521,5.27,0,1,0,1,adult,0.6486391809564461,1.0
116,4710,262521,5.27,0,0,0,1,adult,,none
116,4750,262521,5.27,0,0,0,1,adult,,none
116,4810,262521,5.27,0,0,1,0,child,,none
116,5730,262521,5.27,0,0,0,1,adult,,none
116,5810,262521,5.27,0,1,0,1,adult,1.0,1.0
116,5820,262521,5.27,0,1,0,1,adult,0.6614592155703666,0.0
116,5900,262521,5.27,0,1,0,1,adult,0.6696202249669045,0.0
116,5940,262521,5.27,0,1,0,1,adult,0.5477739397870941,0.0
116,6130,262521,5.27,0,0,0,1,adult,,none
116,6310,262521,5.27,0,0,0,1,adult,,none
116,6630,262521,5.27,0,1,0,1,adult,1.0,0.0
116,7090,262521,5.27,0,1,1,1,both,1.0,0.0
116,7310,262521,5.27,0,0,0,0,none,,none
116,7360,262521,5.27,0,1,0,1,adult,0.7525675487663115,0.0
116,7390,262521,5.27,0,1,0,1,adult,1.0,0.0
116,7420,262521,5.27,0,1,0,1,adult,1.0,0.0
116,7590,262521,5.27,0,1,0,1,adult,0.6391042319919296,0.0
116,8290,262521,5.27,0,1,0,1,adult,1.0,1.0
116,8590,262521,5.27,0,0,0,0,none,,none
116,8840,262521,5.27,0,1,0,1,adult,0.7903805657723253,1.0
116,9110,262521,5.27,0,1,0,1,adult,1.0,0.0
116,9230,262521,5.27,0,1,0,1,adult,0.7461605180139778,0.0
116,9440,262521,5.27,0,1,0,1,adult,0.7165781966791209,1.0
116,10540,262521,5.27,0,1,0,1,adult,0.6472947336154045,0.0
116,10820,262521,5.27,0,1,1,1,both,0.5580476461506666,0.0
116,11440,262521,5.27,0,1,1,1,both,1.0,1.0
116,11620,262521,5.27,0,1,1,1,both,0.6526575902064387,1.0
116,12240,262521,5.27,0,1,0,1,adult,0.5375196873650077,1.0
116,12740,262521,5.27,0,0,0,0,none,,none
116,13500,262521,5.27,0,0,0,1,adult,,none
116,13890,262521,5.27,0,0,0,1,adult,,none
116,13920,262521,5.27,0,0,0,1,adult,,none
116,14270,262521,5.27,0,1,0,1,adult,0.7806549750708154,0.0
116,14280,262521,5.27,0,0,0,1,adult,,none
116,14740,262521,5.27,0,0,0,1,adult,,none
116,15200,262521,5.27,0,0,0,0,none,,none
116,15350,262521,5.27,0,0,0,0,none,,none
116,16100,262521,5.27,0,1,0,1,adult,0.5234265094017538,0.0
116,16870,262521,5.27,0,1,0,1,adult,0.4078884082403683,0.0
116,17280,262521,5.27,0,1,1,1,both,0.426397580538271,0.0
116,17570,262521,5.27,0,0,0,1,adult,,none
116,17660,262521,5.27,0,1,0,1,adult,0.49645518344913847,0.0
116,18030,262521,5.27,0,1,1,1,both,0.6987105327788878,0.0
116,18580,262521,5.27,0,0,0,0,none,,none
116,18670,262521,5.27,0,0,0,0,none,,none
116,19130,262521,5.27,0,0,0,0,none,,none
116,19260,262521,5.27,0,1,0,1,adult,0.48269251753122033,0.0
116,19330,262521,5.27,0,1,0,1,adult,0.5133060712906619,1.0
116,19540,262521,5.27,0,1,0,0,none,0.47072165373736335,1.0
116,20490,262521,5.27,0,1,0,0,none,0.395921781610978,1.0
116,21020,262521,5.27,0,1,0,1,adult,0.35407193826810823,0.0
116,21790,262521,5.27,0,0,0,1,adult,,none
116,22010,262521,5.27,0,0,0,1,adult,,none
116,22040,262521,5.27,0,0,1,0,child,,none
116,22220,262521,5.27,0,0,0,0,none,,none
116,22630,262521,5.27,0,0,0,0,none,,none
116,22880,262521,5.27,0,0,0,1,adult,,none
116,23220,262521,5.27,0,0,0,1,adult,,none
116,23740,262521,5.27,0,0,0,1,adult,,none
116,23910,262521,5.27,0,0,0,1,adult,,none
116,23990,262521,5.27,0,1,1,0,child,0.33198424774622015,1.0
116,24010,262521,5.27,0,0,0,1,adult,,none
116,24070,262521,5.27,0,1,0,1,adult,1.0,0.0
149,110,256461,4.54,1,0,1,0,child,,none
149,510,256461,4.54,0,0,1,0,child,,none
149,930,256461,4.54,1,0,1,0,child,,none
149,1200,256461,4.54,0,0,1,0,child,,none
149,1260,256461,4.54,0,0,1,0,child,,none
149,1690,256461,4.54,0,0,1,0,child,,none
149,1740,256461,4.54,0,0,1,0,child,,none
149,2120,256461,4.54,1,0,1,0,child,,none
149,2450,256461,4.54,0,0,1,0,child,,none
149,2460,256461,4.54,0,0,1,0,child,,none
149,2560,256461,4.54,0,0,1,0,child,,none
149,2860,256461,4.54,0,0,1,0,child,,none
149,3070,256461,4.54,0,0,1,0,child,,none
149,4170,256461,4.54,0,0,1,0,child,,none
149,4370,256461,4.54,1,0,1,0,child,,none
149,4760,256461,4.54,0,0,1,0,child,,none
149,4790,256461,4.54,0,0,1,0,child,,none
149,4820,256461,4.54,1,0,1,0,child,,none
149,4830,256461,4.54,1,0,1,0,child,,none
149,5370,256461,4.54,0,0,1,0,child,,none
149,5510,256461,4.54,0,0,1,0,child,,none
149,5540,256461,4.54,0,0,1,0,child,,none
149,6490,256461,4.54,1,0,1,0,child,,none
149,6620,256461,4.54,0,0,1,0,child,,none
149,6890,256461,4.54,0,0,1,0,child,,none
149,7030,256461,4.54,0,0,1,0,child,,none
149,7060,256461,4.54,1,0,1,0,child,,none
149,7880,256461,4.54,0,0,1,0,child,,none
149,8010,256461,4.54,0,0,1,0,child,,none
149,8230,256461,4.54,0,0,1,0,child,,none
149,9120,256461,4.54,0,0,1,0,child,,none
149,9290,256461,4.54,0,0,1,0,child,,none
149,9970,256461,4.54,0,0,1,0,child,,none
149,10880,256461,4.54,1,0,1,0,child,,none
149,10940,256461,4.54,0,0,1,0,child,,none
149,12140,256461,4.54,0,0,1,0,child,,none
149,12270,256461,4.54,1,0,1,0,child,,none
149,12560,256461,4.54,0,0,1,0,child,,none
149,12750,256461,4.54,1,0,1,0,child,,none
149,12770,256461,4.54,1,0,1,0,child,,none
149,12890,256461,4.54,0,0,1,0,child,,none
149,12900,256461,4.54,1,0,1,0,child,,none
149,12910,256461,4.54,1,0,1,0,child,,none
149,12970,256461,4.54,1,0,1,0,child,,none
149,13150,256461,4.54,1,0,1,0,child,,none
149,13160,256461,4.54,1,0,1,0,child,,none
149,13180,256461,4.54,0,0,1,0,child,,none
149,13340,256461,4.54,1,0,1,0,child,,none
149,13860,256461,4.54,0,0,1,0,child,,none
157,440,257291,5.07,1,0,0,0,none,,none
157,460,257291,5.07,1,0,0,0,none,,none
157,540,257291,5.07,1,0,0,0,none,,none
157,1880,257291,5.07,0,0,0,0,none,,none
157,2080,257291,5.07,1,0,0,0,none,,none
157,2100,257291,5.07,1,0,0,0,none,,none
157,2260,257291,5.07,0,0,0,0,none,,none
157,2430,257291,5.07,1,0,0,1,adult,,none
157,2600,257291,5.07,1,0,0,0,none,,none
157,2750,257291,5.07,0,0,0,0,none,,none
157,2790,257291,5.07,1,0,0,0,none,,none
157,2810,257291,5.07,1,0,0,0,none,,none
157,2990,257291,5.07,1,0,0,0,none,,none
157,3240,257291,5.07,1,0,0,0,none,,none
157,3910,257291,5.07,1,0,0,0,none,,none
157,3950,257291,5.07,1,0,0,0,none,,none
157,4000,257291,5.07,1,0,0,0,none,,none
157,4410,257291,5.07,0,0,0,0,none,,none
157,4770,257291,5.07,1,0,0,0,none,,none
157,5010,257291,5.07,0,0,0,0,none,,none
157,5270,257291,5.07,1,0,0,0,none,,none
157,5560,257291,5.07,1,0,0,0,none,,none
157,5580,257291,5.07,1,0,0,0,none,,none
157,5650,257291,5.07,1,0,0,0,none,,none
157,5660,257291,5.07,1,0,0,0,none,,none
157,5840,257291,5.07,1,0,0,0,none,,none
157,6050,257291,5.07,1,0,0,0,none,,none
157,6860,257291,5.07,0,0,0,0,none,,none
157,6940,257291,5.07,0,0,0,0,none,,none
157,6970,257291,5.07,1,0,0,0,none,,none
157,8330,257291,5.07,1,0,0,0,none,,none
157,8780,257291,5.07,1,0,0,0,none,,none
157,8960,257291,5.07,1,0,0,0,none,,none
157,9090,257291,5.07,1,0,0,0,none,,none
157,9140,257291,5.07,1,0,0,0,none,,none
157,9230,257291,5.07,1,0,0,0,none,,none
157,9350,257291,5.07,1,0,0,0,none,,none
157,9410,257291,5.07,1,0,0,0,none,,none
157,9810,257291,5.07,0,0,0,0,none,,none
157,10330,257291,5.07,1,0,0,0,none,,none
157,10970,257291,5.07,1,0,0,0,none,,none
157,11040,257291,5.07,1,0,0,0,none,,none
157,11310,257291,5.07,1,0,0,0,none,,none
157,11460,257291,5.07,0,0,0,0,none,,none
157,11940,257291,5.07,0,0,0,0,none,,none
157,12280,257291,5.07,0,0,0,0,none,,none
157,12450,257291,5.07,0,0,0,0,none,,none
157,12540,257291,5.07,0,0,0,0,none,,none
157,12720,257291,5.07,0,0,0,0,none,,none
157,13990,257291,5.07,1,0,0,1,adult,,none
157,14020,257291,5.07,1,0,0,1,adult,,none
157,14240,257291,5.07,1,0,0,1,adult,,none
157,14380,257291,5.07,1,0,0,1,adult,,none
157,15080,257291,5.07,0,0,0,0,none,,none
157,15400,257291,5.07,1,1,0,1,adult,1.0,0.0
157,15440,257291,5.07,1,1,0,1,adult,1.0,0.0
168,220,257573,4.11,0,0,1,1,both,,none
168,390,257573,4.11,0,1,1,0,child,0.7257858791531687,1.0
168,1630,257573,4.11,0,1,0,1,adult,0.9879860770762772,0.0
168,2100,257573,4.11,0,1,0,1,adult,1.0,1.0
168,2280,257573,4.11,0,0,0,0,none,,none
168,3300,257573,4.11,0,0,0,0,none,,none
168,3790,257573,4.11,0,0,0,0,none,,none
168,4720,257573,4.11,0,1,0,1,adult,0.9917136705695114,0.0
168,5120,257573,4.11,0,1,0,1,adult,0.7557622911382629,1.0
168,5270,257573,4.11,0,0,0,0,none,,none
168,5420,257573,4.11,0,0,0,1,adult,,none
168,5620,257573,4.11,0,0,0,1,adult,,none
168,7070,257573,4.11,0,0,0,0,none,,none
171,1780,257578,4.04,0,0,0,1,adult,,none
171,2690,257578,4.04,0,0,0,1,adult,,none
171,2910,257578,4.04,1,1,0,1,adult,1.0,0.0
171,3150,257578,4.04,1,1,0,0,none,1.0,0.0
171,3400,257578,4.04,0,1,0,1,adult,0.5179400841130472,0.0
171,4170,257578,4.04,1,0,0,0,none,,none
193,980,257609,5.72,0,0,0,0,none,,none
193,1290,257609,5.72,1,0,0,0,none,,none
193,1380,257609,5.72,0,0,0,0,none,,none
193,1450,257609,5.72,0,0,0,0,none,,none
193,1530,257609,5.72,0,0,0,0,none,,none
193,1670,257609,5.72,0,0,0,0,none,,none
193,2070,257609,5.72,0,0,0,0,none,,none
193,2660,257609,5.72,1,0,0,0,none,,none
193,2820,257609,5.72,0,0,0,0,none,,none
193,3420,257609,5.72,1,1,0,1,adult,0.3698115789090113,0.0
193,4440,257609,5.72,0,0,0,0,none,,none
193,4690,257609,5.72,0,0,0,0,none,,none
193,5550,257609,5.72,0,0,1,0,child,,none
193,5630,257609,5.72,0,0,1,0,child,,none
193,5960,257609,5.72,0,0,1,0,child,,none
193,8270,257609,5.72,0,0,0,1,adult,,none
193,9760,257609,5.72,0,0,0,0,none,,none
193,10110,257609,5.72,1,0,0,1,adult,,none
193,10200,257609,5.72,0,0,0,1,adult,,none
193,10790,257609,5.72,0,0,1,0,child,,none
193,10990,257609,5.72,0,0,0,0,none,,none
193,12080,257609,5.72,0,0,0,1,adult,,none
193,12160,257609,5.72,0,0,0,1,adult,,none
193,12240,257609,5.72,0,0,0,1,adult,,none
193,12400,257609,5.72,1,0,0,1,adult,,none
193,13370,257609,5.72,0,0,0,0,none,,none
193,13650,257609,5.72,0,1,0,1,adult,0.3604727470316367,0.0
193,13680,257609,5.72,1,1,0,1,adult,0.40413443351459966,1.0
193,13710,257609,5.72,1,1,0,1,adult,0.36296017371620554,0.0
193,13740,257609,5.72,1,1,0,0,none,0.3993413866583517,1.0
193,13790,257609,5.72,1,1,0,1,adult,0.3474791189300493,1.0
193,14910,257609,5.72,0,0,1,1,both,,none
193,15790,257609,5.72,1,0,0,0,none,,none
193,15830,257609,5.72,1,0,0,0,none,,none
193,15890,257609,5.72,1,0,0,0,none,,none
193,16210,257609,5.72,1,0,0,1,adult,,none
193,16840,257609,5.72,0,0,0,0,none,,none
193,16860,257609,5.72,0,0,0,0,none,,none
193,17610,257609,5.72,0,0,0,1,adult,,none
193,18060,257609,5.72,0,0,0,0,none,,none
193,18360,257609,5.72,0,0,0,1,adult,,none
193,18660,257609,5.72,0,0,0,0,none,,none
193,19390,257609,5.72,0,0,0,0,none,,none
193,19670,257609,5.72,1,0,0,0,none,,none
193,20240,257609,5.72,0,0,0,0,none,,none
193,20440,257609,5.72,0,0,0,0,none,,none
193,20670,257609,5.72,1,0,0,0,none,,none
193,20890,257609,5.72,0,0,0,0,none,,none
193,21020,257609,5.72,1,0,0,0,none,,none
193,21670,257609,5.72,0,0,0,0,none,,none
193,21740,257609,5.72,1,0,0,0,none,,none
193,21760,257609,5.72,1,0,0,0,none,,none
193,21770,257609,5.72,0,0,0,0,none,,none
193,22000,257609,5.72,0,0,0,0,none,,none
193,22360,257609,5.72,0,0,0,0,none,,none
193,22570,257609,5.72,0,0,0,0,none,,none
193,22940,257609,5.72,1,0,0,1,adult,,none
193,23810,257609,5.72,0,0,0,0,none,,none
193,23830,257609,5.72,1,0,0,0,none,,none
193,23860,257609,5.72,0,0,0,0,none,,none
193,24340,257609,5.72,0,0,0,0,none,,none
193,25150,257609,5.72,0,0,0,0,none,,none
193,25540,257609,5.72,0,0,0,0,none,,none
193,25890,257609,5.72,0,0,0,0,none,,none
193,26120,257609,5.72,0,0,0,0,none,,none
193,26350,257609,5.72,0,0,0,0,none,,none
193,26530,257609,5.72,0,0,0,0,none,,none
193,27020,257609,5.72,0,0,0,0,none,,none
193,27310,257609,5.72,1,0,0,0,none,,none
193,27950,257609,5.72,1,0,0,0,none,,none
193,28360,257609,5.72,0,0,0,0,none,,none
193,29040,257609,5.72,0,0,0,0,none,,none
193,29070,257609,5.72,0,0,0,0,none,,none
193,29470,257609,5.72,0,0,0,0,none,,none
193,29530,257609,5.72,0,0,0,0,none,,none
193,30260,257609,5.72,1,0,0,0,none,,none
193,30610,257609,5.72,0,0,0,0,none,,none
193,31260,257609,5.72,0,0,0,0,none,,none
193,31530,257609,5.72,0,0,0,1,adult,,none
193,31680,257609,5.72,1,0,0,0,none,,none
193,31740,257609,5.72,0,0,0,0,none,,none
193,31790,257609,5.72,0,0,0,0,none,,none
193,32080,257609,5.72,0,0,0,0,none,,none
193,32240,257609,5.72,0,0,0,0,none,,none
193,32660,257609,5.72,0,0,0,0,none,,none
193,33420,257609,5.72,0,0,0,1,adult,,none
193,33760,257609,5.72,0,0,1,0,child,,none
193,34310,257609,5.72,0,1,0,1,adult,0.41234198338740097,1.0
193,34480,257609,5.72,0,0,0,0,none,,none
193,34490,257609,5.72,0,0,0,0,none,,none
193,34560,257609,5.72,0,0,0,0,none,,none
193,34870,257609,5.72,0,0,0,0,none,,none
193,34970,257609,5.72,0,0,0,0,none,,none
193,35220,257609,5.72,0,0,0,1,adult,,none
193,35260,257609,5.72,0,0,0,1,adult,,none
193,35540,257609,5.72,0,0,0,0,none,,none
193,36240,257609,5.72,1,0,0,0,none,,none
193,37020,257609,5.72,0,0,0,1,adult,,none
193,37190,257609,5.72,0,0,0,0,none,,none
193,37210,257609,5.72,0,0,0,0,none,,none
193,37380,257609,5.72,0,0,0,0,none,,none
193,37940,257609,5.72,0,0,0,1,adult,,none
193,38480,257609,5.72,0,0,0,0,none,,none
193,38540,257609,5.72,0,0,0,0,none,,none
193,38650,257609,5.72,1,0,0,0,none,,none
193,38980,257609,5.72,0,0,0,1,adult,,none
193,39060,257609,5.72,0,0,0,0,none,,none
193,39080,257609,5.72,0,0,0,0,none,,none
193,39210,257609,5.72,0,0,0,0,none,,none
193,39480,257609,5.72,0,0,0,0,none,,none
193,39490,257609,5.72,0,0,0,0,none,,none
193,39950,257609,5.72,0,0,0,0,none,,none
193,40490,257609,5.72,1,0,0,0,none,,none
193,40530,257609,5.72,0,0,0,0,none,,none
194,290,258192,4.44,1,0,1,0,child,,none
194,1720,258192,4.44,0,0,1,0,child,,none
194,1810,258192,4.44,0,0,1,0,child,,none
194,1860,258192,4.44,0,0,1,0,child,,none
194,2320,258192,4.44,1,0,1,0,child,,none
194,2450,258192,4.44,1,0,1,0,child,,none
194,2750,258192,4.44,1,0,1,0,child,,none
194,4190,258192,4.44,0,0,1,0,child,,none
194,4780,258192,4.44,1,0,1,0,child,,none
194,4840,258192,4.44,1,0,1,0,child,,none
194,5540,258192,4.44,0,0,1,0,child,,none
194,5910,258192,4.44,0,0,1,0,child,,none
194,6010,258192,4.44,0,0,1,0,child,,none
194,6480,258192,4.44,0,0,1,0,child,,none
194,6950,258192,4.44,0,0,1,0,child,,none
194,7000,258192,4.44,0,0,1,0,child,,none
194,7200,258192,4.44,0,0,1,0,child,,none
194,7480,258192,4.44,1,0,1,0,child,,none
194,7960,258192,4.44,1,0,1,0,child,,none
194,8030,258192,4.44,0,0,1,0,child,,none
194,8100,258192,4.44,0,0,1,0,child,,none
194,8290,258192,4.44,0,0,1,0,child,,none
194,8400,258192,4.44,1,0,1,0,child,,none
194,8430,258192,4.44,1,0,1,0,child,,none
194,8550,258192,4.44,1,0,1,0,child,,none
194,8670,258192,4.44,0,0,1,0,child,,none
194,9090,258192,4.44,0,0,1,0,child,,none
194,9160,258192,4.44,1,0,1,0,child,,none
194,9250,258192,4.44,0,0,1,0,child,,none
194,9450,258192,4.44,0,0,1,0,child,,none
194,9670,258192,4.44,1,0,1,0,child,,none
194,9810,258192,4.44,1,0,1,0,child,,none
194,9830,258192,4.44,1,0,1,0,child,,none
194,10380,258192,4.44,1,0,1,0,child,,none
194,10430,258192,4.44,1,0,1,0,child,,none
194,10710,258192,4.44,0,0,1,0,child,,none
194,11070,258192,4.44,0,0,1,0,child,,none
194,11230,258192,4.44,0,0,1,0,child,,none
194,11420,258192,4.44,0,0,1,0,child,,none
194,11430,258192,4.44,0,0,1,0,child,,none
194,11670,258192,4.44,1,0,1,0,child,,none
194,11790,258192,4.44,0,0,1,0,child,,none
194,12060,258192,4.44,0,0,1,0,child,,none
194,12930,258192,4.44,0,0,1,0,child,,none
194,13020,258192,4.44,0,0,1,0,child,,none
194,13070,258192,4.44,0,0,1,0,child,,none
194,13150,258192,4.44,0,0,1,0,child,,none
194,13750,258192,4.44,0,0,1,0,child,,none
194,14090,258192,4.44,1,0,1,0,child,,none
194,14310,258192,4.44,0,0,1,0,child,,none
194,14770,258192,4.44,0,0,1,0,child,,none
194,15090,258192,4.44,1,0,1,0,child,,none
194,15650,258192,4.44,1,0,1,0,child,,none
194,15970,258192,4.44,0,0,1,0,child,,none
194,16220,258192,4.44,1,0,1,0,child,,none
194,16400,258192,4.44,0,0,1,0,child,,none
194,16730,258192,4.44,0,0,1,0,child,,none
194,16870,258192,4.44,0,0,1,0,child,,none
194,16900,258192,4.44,0,0,1,0,child,,none
194,17570,258192,4.44,0,0,1,0,child,,none
194,17810,258192,4.44,1,0,1,0,child,,none
194,18080,258192,4.44,1,0,1,0,child,,none
194,18120,258192,4.44,0,0,1,0,child,,none
194,18200,258192,4.44,0,0,1,0,child,,none
194,18250,258192,4.44,1,0,1,0,child,,none
194,18270,258192,4.44,0,0,1,0,child,,none
194,18440,258192,4.44,1,0,1,0,child,,none
194,18620,258192,4.44,0,0,1,0,child,,none
194,18850,258192,4.44,1,0,1,0,child,,none
194,19600,258192,4.44,0,0,1,0,child,,none
