video_id,frame_number,child_id,age,child_present,adult_present,person_age_class
285,35960,260772,4.72,0,1,adult
285,36030,260772,4.72,0,1,adult
285,36700,260772,4.72,0,1,adult
285,37190,260772,4.72,1,1,both
293,40,261609,5.73,1,0,child
293,320,261609,5.73,1,0,child
293,370,261609,5.73,1,0,child
293,900,261609,5.73,1,0,child
293,1040,261609,5.73,1,0,child
293,1250,261609,5.73,1,0,child
293,1280,261609,5.73,1,0,child
293,1350,261609,5.73,1,0,child
293,1370,261609,5.73,1,0,child
293,1700,261609,5.73,1,0,child
293,2120,261609,5.73,1,0,child
293,2300,261609,5.73,1,0,child
293,2320,261609,5.73,1,0,child
293,2910,261609,5.73,1,0,child
293,3450,261609,5.73,1,0,child
293,3570,261609,5.73,1,0,child
293,4030,261609,5.73,0,1,adult
293,4690,261609,5.73,1,1,both
293,4920,261609,5.73,1,1,both
293,5060,261609,5.73,1,1,both
293,5100,261609,5.73,1,0,child
293,6500,261609,5.73,0,1,adult
293,6990,261609,5.73,0,1,adult
293,7040,261609,5.73,0,1,adult
293,8470,261609,5.73,0,1,adult
293,8560,261609,5.73,0,1,adult
293,8770,261609,5.73,0,1,adult
293,9070,261609,5.73,0,1,adult
293,9090,261609,5.73,0,1,adult
293,9850,261609,5.73,0,1,adult
293,10160,261609,5.73,0,1,adult
293,10390,261609,5.73,0,1,adult
293,10560,261609,5.73,0,1,adult
293,10610,261609,5.73,0,1,adult
293,10990,261609,5.73,0,1,adult
293,11030,261609,5.73,0,1,adult
293,12130,261609,5.73,1,0,child
293,12190,261609,5.73,1,0,child
293,12400,261609,5.73,1,0,child
293,12830,261609,5.73,1,0,child
293,12970,261609,5.73,1,0,child
293,13050,261609,5.73,1,0,child
293,13420,261609,5.73,1,0,child
293,15280,261609,5.73,1,1,both
293,16080,261609,5.73,0,1,adult
293,18210,261609,5.73,0,1,adult
293,18240,261609,5.73,0,1,adult
293,18260,261609,5.73,0,1,adult
293,18380,261609,5.73,1,1,both
293,19220,261609,5.73,0,1,adult
293,19230,261609,5.73,0,1,adult
293,19620,261609,5.73,1,1,both
293,19920,261609,5.73,1,1,both
293,20130,261609,5.73,1,1,both
293,21150,261609,5.73,0,1,adult
293,21720,261609,5.73,1,1,both
293,22550,261609,5.73,0,1,adult
293,23760,261609,5.73,0,1,adult
293,24270,261609,5.73,1,1,both
293,24650,261609,5.73,1,1,both
293,25150,261609,5.73,1,1,both
293,25200,261609,5.73,0,1,adult
293,25290,261609,5.73,1,1,both
293,25630,261609,5.73,1,1,both
293,26200,261609,5.73,0,1,adult
293,26280,261609,5.73,0,1,adult
293,26330,261609,5.73,1,1,both
293,28300,261609,5.73,1,0,child
293,28330,261609,5.73,0,1,adult
293,28820,261609,5.73,0,1,adult
293,29090,261609,5.73,0,1,adult
293,29120,261609,5.73,0,1,adult
293,29320,261609,5.73,1,1,both
293,29630,261609,5.73,1,1,both
293,30190,261609,5.73,0,1,adult
293,30420,261609,5.73,0,1,adult
293,31100,261609,5.73,1,1,both
293,31400,261609,5.73,1,1,both
293,31880,261609,5.73,0,1,adult
293,32710,261609,5.73,0,1,adult
293,32770,261609,5.73,0,1,adult
293,33080,261609,5.73,0,1,adult
301,20,261610,3.95,0,1,adult
301,80,261610,3.95,0,1,adult
301,170,261610,3.95,0,1,adult
301,1280,261610,3.95,1,0,child
301,3880,261610,3.95,1,0,child
301,6180,261610,3.95,1,0,child
301,10570,261610,3.95,1,0,child
301,11700,261610,3.95,1,0,child
301,11880,261610,3.95,1,0,child
301,15790,261610,3.95,1,0,child
301,16220,261610,3.95,1,0,child
301,16730,261610,3.95,1,0,child
301,17120,261610,3.95,1,0,child
301,17550,261610,3.95,1,0,child
301,17610,261610,3.95,1,0,child
301,17890,261610,3.95,1,0,child
301,17930,261610,3.95,1,0,child
301,18030,261610,3.95,1,0,child
301,18060,261610,3.95,1,0,child
301,18450,261610,3.95,0,1,adult
301,18660,261610,3.95,1,0,child
301,19090,261610,3.95,1,0,child
301,19390,261610,3.95,1,0,child
301,20260,261610,3.95,1,0,child
301,20560,261610,3.95,1,1,both
301,21160,261610,3.95,1,1,both
301,21480,261610,3.95,1,0,child
301,21700,261610,3.95,0,1,adult
301,21730,261610,3.95,0,1,adult
301,21790,261610,3.95,0,1,adult
301,22800,261610,3.95,0,1,adult
301,23440,261610,3.95,1,1,both
301,23590,261610,3.95,1,0,child
301,28120,261610,3.95,1,1,both
301,28950,261610,3.95,1,1,both
301,29240,261610,3.95,1,0,child
301,30310,261610,3.95,1,0,child
301,30420,261610,3.95,1,1,both
301,30440,261610,3.95,1,1,both
301,30590,261610,3.95,1,0,child
301,41530,261610,3.95,1,1,both
301,42330,261610,3.95,1,1,both
301,45170,261610,3.95,1,0,child
301,45310,261610,3.95,1,0,child
301,45500,261610,3.95,1,0,child
301,45610,261610,3.95,1,1,both
301,45740,261610,3.95,1,1,both
301,45810,261610,3.95,1,1,both
301,46050,261610,3.95,1,1,both
301,46060,261610,3.95,1,1,both
301,46250,261610,3.95,1,0,child
301,46280,261610,3.95,1,0,child
301,46420,261610,3.95,1,0,child
301,46610,261610,3.95,1,1,both
301,46640,261610,3.95,1,1,both
301,46700,261610,3.95,1,0,child
301,47430,261610,3.95,1,1,both
301,47630,261610,3.95,1,1,both
301,47800,261610,3.95,1,1,both
301,47960,261610,3.95,1,0,child
301,48450,261610,3.95,1,1,both
301,48790,261610,3.95,0,1,adult
301,48920,261610,3.95,0,1,adult
301,49220,261610,3.95,1,1,both
301,49840,261610,3.95,1,1,both
301,50070,261610,3.95,1,1,both
301,50260,261610,3.95,1,1,both
301,50470,261610,3.95,1,1,both
301,50540,261610,3.95,1,1,both
301,51780,261610,3.95,1,0,child
301,51840,261610,3.95,1,0,child
301,52060,261610,3.95,1,0,child
301,52270,261610,3.95,1,0,child
301,52290,261610,3.95,1,0,child
301,52300,261610,3.95,1,0,child
301,52820,261610,3.95,1,0,child
301,53170,261610,3.95,1,0,child
301,53500,261610,3.95,1,1,both
301,53710,261610,3.95,1,0,child
345,810,262565,3.68,1,0,child
345,890,262565,3.68,1,0,child
345,1510,262565,3.68,1,0,child
345,1850,262565,3.68,1,0,child
345,1900,262565,3.68,1,0,child
345,2270,262565,3.68,1,0,child
345,2520,262565,3.68,1,0,child
345,2630,262565,3.68,1,0,child
345,2670,262565,3.68,1,0,child
345,2830,262565,3.68,1,0,child
345,4060,262565,3.68,1,0,child
345,4160,262565,3.68,1,0,child
345,4240,262565,3.68,1,0,child
345,4310,262565,3.68,1,0,child
345,4650,262565,3.68,1,0,child
345,10180,262565,3.68,1,0,child
345,10380,262565,3.68,1,0,child
345,10410,262565,3.68,1,0,child
345,10510,262565,3.68,1,0,child
345,10630,262565,3.68,1,0,child
345,11700,262565,3.68,0,1,adult
347,270,262565,3.73,1,0,child
347,410,262565,3.73,1,0,child
347,780,262565,3.73,1,0,child
347,1200,262565,3.73,1,0,child
347,1210,262565,3.73,1,0,child
347,2800,262565,3.73,1,0,child
347,2970,262565,3.73,1,0,child
347,3610,262565,3.73,1,0,child
347,4060,262565,3.73,1,0,child
347,4450,262565,3.73,1,0,child
347,4710,262565,3.73,1,0,child
347,6010,262565,3.73,1,0,child
347,6550,262565,3.73,1,0,child
347,6930,262565,3.73,1,0,child
347,7110,262565,3.73,1,0,child
347,7500,262565,3.73,1,0,child
347,7620,262565,3.73,1,0,child
347,7760,262565,3.73,1,0,child
347,8200,262565,3.73,1,0,child
347,8480,262565,3.73,1,0,child
347,8800,262565,3.73,1,0,child
347,8820,262565,3.73,1,0,child
347,8880,262565,3.73,1,0,child
347,9340,262565,3.73,1,0,child
347,9610,262565,3.73,1,0,child
347,10200,262565,3.73,1,1,both
347,11360,262565,3.73,1,0,child
347,11710,262565,3.73,1,0,child
347,11900,262565,3.73,0,1,adult
347,11920,262565,3.73,1,0,child
347,12320,262565,3.73,1,0,child
347,12660,262565,3.73,1,0,child
347,12760,262565,3.73,1,0,child
347,13290,262565,3.73,1,0,child
347,13450,262565,3.73,1,0,child
347,13760,262565,3.73,1,0,child
347,13910,262565,3.73,1,0,child
347,14560,262565,3.73,1,1,both
347,14680,262565,3.73,1,0,child
347,15170,262565,3.73,1,0,child
347,15390,262565,3.73,1,0,child
347,15610,262565,3.73,1,0,child
347,15870,262565,3.73,1,1,both
347,16540,262565,3.73,1,0,child
347,17010,262565,3.73,1,1,both
347,17450,262565,3.73,1,0,child
347,17840,262565,3.73,1,0,child
347,17930,262565,3.73,1,0,child
347,17970,262565,3.73,1,0,child
347,18050,262565,3.73,1,0,child
347,18340,262565,3.73,1,0,child
347,18380,262565,3.73,1,0,child
347,18650,262565,3.73,1,0,child
347,18680,262565,3.73,1,0,child
347,18710,262565,3.73,1,0,child
347,19500,262565,3.73,1,0,child
347,19780,262565,3.73,1,0,child
347,20060,262565,3.73,1,0,child
347,20100,262565,3.73,1,0,child
347,20260,262565,3.73,1,0,child
347,20350,262565,3.73,1,0,child
347,20360,262565,3.73,1,0,child
347,20700,262565,3.73,1,1,both
347,20780,262565,3.73,1,1,both
347,20860,262565,3.73,1,0,child
347,21720,262565,3.73,1,0,child
347,21760,262565,3.73,1,0,child
347,21860,262565,3.73,1,0,child
347,22000,262565,3.73,1,0,child
347,22150,262565,3.73,1,0,child
347,22230,262565,3.73,1,0,child
347,22290,262565,3.73,0,1,adult
347,22320,262565,3.73,1,0,child
347,23360,262565,3.73,1,0,child
347,23620,262565,3.73,1,0,child
347,23680,262565,3.73,1,0,child
347,24140,262565,3.73,1,0,child
347,27470,262565,3.73,0,1,adult
347,27790,262565,3.73,0,1,adult
347,28140,262565,3.73,0,1,adult
347,28150,262565,3.73,0,1,adult
347,29890,262565,3.73,0,1,adult
347,35400,262565,3.73,0,1,adult
347,35760,262565,3.73,0,1,adult
347,36090,262565,3.73,0,1,adult
347,36460,262565,3.73,0,1,adult
347,36770,262565,3.73,0,1,adult
347,37100,262565,3.73,1,1,both
347,37120,262565,3.73,0,1,adult
347,37190,262565,3.73,1,1,both
347,37200,262565,3.73,1,1,both
347,37580,262565,3.73,0,1,adult
347,38170,262565,3.73,0,1,adult
347,38250,262565,3.73,0,1,adult
347,38280,262565,3.73,0,1,adult
347,38680,262565,3.73,0,1,adult
347,39280,262565,3.73,0,1,adult
347,39460,262565,3.73,1,1,both
347,40510,262565,3.73,0,1,adult
347,41300,262565,3.73,0,1,adult
347,41840,262565,3.73,0,1,adult
347,42170,262565,3.73,0,1,adult
347,42380,262565,3.73,0,1,adult
347,43030,262565,3.73,0,1,adult
347,43430,262565,3.73,0,1,adult
347,44760,262565,3.73,0,1,adult
347,45180,262565,3.73,0,1,adult
347,45330,262565,3.73,0,1,adult
347,45410,262565,3.73,0,1,adult
347,45460,262565,3.73,0,1,adult
347,46340,262565,3.73,1,0,child
347,46430,262565,3.73,1,1,both
347,46620,262565,3.73,0,1,adult
347,46980,262565,3.73,1,1,both
347,47390,262565,3.73,1,1,both
347,48020,262565,3.73,1,0,child
347,48120,262565,3.73,1,0,child
347,48190,262565,3.73,1,1,both
347,48380,262565,3.73,1,0,child
347,48560,262565,3.73,1,0,child
347,49200,262565,3.73,1,0,child
347,49680,262565,3.73,0,1,adult
347,50620,262565,3.73,0,1,adult
347,51540,262565,3.73,0,1,adult
347,51830,262565,3.73,0,1,adult
347,52130,262565,3.73,1,1,both
347,52290,262565,3.73,0,1,adult
347,53580,262565,3.73,0,1,adult
349,250,262691,3.11,0,1,adult
349,280,262691,3.11,0,1,adult
349,1250,262691,3.11,0,1,adult
349,2050,262691,3.11,0,1,adult
349,2320,262691,3.11,0,1,adult
349,6050,262691,3.11,0,1,adult
349,6410,262691,3.11,0,1,adult
349,12850,262691,3.11,0,1,adult
349,13010,262691,3.11,0,1,adult
349,13530,262691,3.11,0,1,adult
349,14170,262691,3.11,0,1,adult
349,15560,262691,3.11,0,1,adult
349,15580,262691,3.11,0,1,adult
349,15890,262691,3.11,0,1,adult
349,41430,262691,3.11,0,1,adult
349,41880,262691,3.11,0,1,adult
349,42200,262691,3.11,0,1,adult
349,42330,262691,3.11,0,1,adult
349,43560,262691,3.11,0,1,adult
366,430,262748,3.93,1,0,child
366,3580,262748,3.93,0,1,adult
366,3710,262748,3.93,0,1,adult
366,4040,262748,3.93,0,1,adult
366,4070,262748,3.93,0,1,adult
366,4140,262748,3.93,0,1,adult
366,4180,262748,3.93,0,1,adult
366,4220,262748,3.93,0,1,adult
366,6520,262748,3.93,0,1,adult
366,6740,262748,3.93,0,1,adult
366,6800,262748,3.93,1,0,child
366,9860,262748,3.93,1,0,child
366,9870,262748,3.93,1,0,child
366,10390,262748,3.93,1,0,child
366,10610,262748,3.93,0,1,adult
366,11410,262748,3.93,0,1,adult
366,12930,262748,3.93,1,0,child
366,13000,262748,3.93,1,1,both
366,13050,262748,3.93,0,1,adult
366,13660,262748,3.93,1,0,child
366,15180,262748,3.93,1,0,child
366,15190,262748,3.93,1,0,child
366,15650,262748,3.93,1,1,both
366,16260,262748,3.93,1,0,child
366,16480,262748,3.93,0,1,adult
366,16630,262748,3.93,1,1,both
366,16930,262748,3.93,0,1,adult
366,17210,262748,3.93,1,0,child
366,17780,262748,3.93,1,0,child
366,18140,262748,3.93,1,0,child
366,18900,262748,3.93,0,1,adult
366,19400,262748,3.93,0,1,adult
366,19440,262748,3.93,0,1,adult
366,19670,262748,3.93,0,1,adult
366,19720,262748,3.93,0,1,adult
366,19850,262748,3.93,1,0,child
366,20170,262748,3.93,0,1,adult
366,20930,262748,3.93,0,1,adult
366,22580,262748,3.93,1,0,child
366,22740,262748,3.93,0,1,adult
366,22960,262748,3.93,0,1,adult
366,23120,262748,3.93,0,1,adult
366,25180,262748,3.93,0,1,adult
366,25390,262748,3.93,0,1,adult
366,25450,262748,3.93,0,1,adult
366,25810,262748,3.93,0,1,adult
366,26320,262748,3.93,0,1,adult
366,26580,262748,3.93,1,0,child
366,26700,262748,3.93,0,1,adult
366,28800,262748,3.93,0,1,adult
393,6210,263284,3.8,0,1,adult
393,6700,263284,3.8,1,0,child
393,6860,263284,3.8,0,1,adult
393,7020,263284,3.8,0,1,adult
393,7440,263284,3.8,0,1,adult
393,8700,263284,3.8,0,1,adult
393,13230,263284,3.8,0,1,adult
393,13660,263284,3.8,0,1,adult
393,13870,263284,3.8,0,1,adult
393,14100,263284,3.8,0,1,adult
393,14580,263284,3.8,0,1,adult
393,14870,263284,3.8,0,1,adult
393,15160,263284,3.8,0,1,adult
393,15320,263284,3.8,0,1,adult
393,15770,263284,3.8,1,0,child
393,15980,263284,3.8,0,1,adult
393,16810,263284,3.8,0,1,adult
393,16940,263284,3.8,0,1,adult
393,17220,263284,3.8,0,1,adult
393,17780,263284,3.8,1,0,child
393,18180,263284,3.8,0,1,adult
393,19690,263284,3.8,0,1,adult
393,24080,263284,3.8,0,1,adult
393,24710,263284,3.8,0,1,adult
393,29270,263284,3.8,0,1,adult
393,29580,263284,3.8,1,0,child
393,32380,263284,3.8,0,1,adult
393,37530,263284,3.8,0,1,adult
393,38560,263284,3.8,0,1,adult
393,41740,263284,3.8,1,0,child
393,42380,263284,3.8,1,1,both
393,42530,263284,3.8,1,1,both
393,42620,263284,3.8,1,0,child
393,43380,263284,3.8,0,1,adult
393,43480,263284,3.8,0,1,adult
393,44090,263284,3.8,1,0,child
393,44290,263284,3.8,0,1,adult
393,44730,263284,3.8,0,1,adult
393,45400,263284,3.8,0,1,adult
393,50340,263284,3.8,0,1,adult
393,52370,263284,3.8,0,1,adult
399,3930,263652,5.15,1,0,child
399,4870,263652,5.15,0,1,adult
399,5420,263652,5.15,1,0,child
399,7720,263652,5.15,0,1,adult
399,7960,263652,5.15,0,1,adult
399,7970,263652,5.15,0,1,adult
399,8910,263652,5.15,1,0,child
399,9060,263652,5.15,0,1,adult
399,9530,263652,5.15,0,1,adult
399,11050,263652,5.15,0,1,adult
399,11190,263652,5.15,0,1,adult
399,13910,263652,5.15,0,1,adult
399,16380,263652,5.15,0,1,adult
399,18330,263652,5.15,0,1,adult
399,27890,263652,5.15,0,1,adult
399,29590,263652,5.15,1,0,child
399,32400,263652,5.15,0,1,adult
399,35000,263652,5.15,0,1,adult
399,36770,263652,5.15,1,0,child
399,37780,263652,5.15,0,1,adult
399,38000,263652,5.15,0,1,adult
399,40690,263652,5.15,1,0,child
399,40710,263652,5.15,0,1,adult
399,40800,263652,5.15,0,1,adult
399,45690,263652,5.15,1,0,child
399,46280,263652,5.15,1,0,child
399,46570,263652,5.15,0,1,adult
399,46580,263652,5.15,0,1,adult
399,46770,263652,5.15,0,1,adult
399,47020,263652,5.15,0,1,adult
399,48530,263652,5.15,0,1,adult
399,49070,263652,5.15,0,1,adult
399,49310,263652,5.15,0,1,adult
399,49420,263652,5.15,0,1,adult
399,52230,263652,5.15,0,1,adult
400,1440,263652,5.15,1,0,child
400,14060,263652,5.15,1,0,child
400,15670,263652,5.15,1,0,child
413,10,264041,3.52,1,0,child
413,80,264041,3.52,1,1,both
413,570,264041,3.52,1,0,child
413,730,264041,3.52,0,1,adult
413,1200,264041,3.52,1,1,both
413,1340,264041,3.52,0,1,adult
413,1480,264041,3.52,1,0,child
413,1770,264041,3.52,0,1,adult
413,1840,264041,3.52,1,1,both
413,1950,264041,3.52,1,1,both
413,2430,264041,3.52,0,1,adult
413,2810,264041,3.52,1,0,child
413,3080,264041,3.52,1,1,both
413,3170,264041,3.52,0,1,adult
413,3270,264041,3.52,0,1,adult
413,3480,264041,3.52,1,1,both
413,3600,264041,3.52,0,1,adult
413,4040,264041,3.52,1,0,child
413,6460,264041,3.52,1,0,child
413,7170,264041,3.52,0,1,adult
413,7500,264041,3.52,0,1,adult
413,7530,264041,3.52,1,0,child
413,7850,264041,3.52,1,0,child
413,9130,264041,3.52,1,1,both
413,9200,264041,3.52,0,1,adult
413,9340,264041,3.52,0,1,adult
413,9360,264041,3.52,0,1,adult
413,9500,264041,3.52,0,1,adult
413,9750,264041,3.52,0,1,adult
413,10050,264041,3.52,0,1,adult
413,10090,264041,3.52,0,1,adult
413,11070,264041,3.52,1,1,both
413,11330,264041,3.52,0,1,adult
413,11590,264041,3.52,1,1,both
413,11780,264041,3.52,0,1,adult
413,11840,264041,3.52,0,1,adult
413,11950,264041,3.52,0,1,adult
413,12820,264041,3.52,0,1,adult
413,12970,264041,3.52,0,1,adult
413,13080,264041,3.52,0,1,adult
413,13580,264041,3.52,1,1,both
413,13610,264041,3.52,1,1,both
413,13870,264041,3.52,0,1,adult
413,13900,264041,3.52,0,1,adult
413,15140,264041,3.52,0,1,adult
413,16170,264041,3.52,0,1,adult
413,16470,264041,3.52,0,1,adult
413,16630,264041,3.52,0,1,adult
413,17040,264041,3.52,0,1,adult
413,17230,264041,3.52,0,1,adult
413,18010,264041,3.52,1,1,both
413,18020,264041,3.52,1,1,both
413,18200,264041,3.52,0,1,adult
413,18610,264041,3.52,0,1,adult
413,18620,264041,3.52,0,1,adult
413,19470,264041,3.52,0,1,adult
413,19500,264041,3.52,1,1,both
413,20390,264041,3.52,1,0,child
413,20640,264041,3.52,1,1,both
413,20690,264041,3.52,1,1,both
413,20770,264041,3.52,1,1,both
413,20940,264041,3.52,1,1,both
413,21380,264041,3.52,1,0,child
413,21640,264041,3.52,1,0,child
413,21770,264041,3.52,0,1,adult
413,21900,264041,3.52,0,1,adult
413,22580,264041,3.52,1,0,child
413,22970,264041,3.52,1,0,child
413,23080,264041,3.52,1,1,both
413,23280,264041,3.52,1,1,both
413,23350,264041,3.52,1,1,both
413,23640,264041,3.52,1,0,child
413,24060,264041,3.52,0,1,adult
413,24300,264041,3.52,1,0,child
413,24430,264041,3.52,1,1,both
413,24470,264041,3.52,0,1,adult
413,24650,264041,3.52,0,1,adult
413,24890,264041,3.52,0,1,adult
413,25170,264041,3.52,0,1,adult
413,25490,264041,3.52,1,0,child
413,25640,264041,3.52,0,1,adult
413,26940,264041,3.52,0,1,adult
413,27040,264041,3.52,0,1,adult
413,27540,264041,3.52,0,1,adult
413,27670,264041,3.52,0,1,adult
413,28030,264041,3.52,0,1,adult
413,28050,264041,3.52,0,1,adult
413,28130,264041,3.52,0,1,adult
413,28590,264041,3.52,0,1,adult
413,29470,264041,3.52,0,1,adult
413,29610,264041,3.52,0,1,adult
413,29820,264041,3.52,1,1,both
413,30610,264041,3.52,1,1,both
413,31150,264041,3.52,1,0,child
413,31830,264041,3.52,0,1,adult
413,33000,264041,3.52,0,1,adult
413,33040,264041,3.52,0,1,adult
413,34520,264041,3.52,1,0,child
413,34800,264041,3.52,1,0,child
413,34940,264041,3.52,0,1,adult
413,36120,264041,3.52,0,1,adult
413,36130,264041,3.52,0,1,adult
413,36310,264041,3.52,0,1,adult
413,36670,264041,3.52,0,1,adult
413,36740,264041,3.52,0,1,adult
413,36980,264041,3.52,0,1,adult
413,37090,264041,3.52,0,1,adult
413,37100,264041,3.52,0,1,adult
413,37160,264041,3.52,0,1,adult
413,37250,264041,3.52,1,1,both
413,37290,264041,3.52,0,1,adult
413,37390,264041,3.52,0,1,adult
413,37580,264041,3.52,0,1,adult
413,37630,264041,3.52,0,1,adult
413,37720,264041,3.52,0,1,adult
413,38390,264041,3.52,1,0,child
413,38800,264041,3.52,0,1,adult
413,39070,264041,3.52,0,1,adult
413,39190,264041,3.52,0,1,adult
413,39410,264041,3.52,1,0,child
413,39550,264041,3.52,0,1,adult
413,39780,264041,3.52,1,0,child
413,39850,264041,3.52,0,1,adult
413,40570,264041,3.52,0,1,adult
413,40620,264041,3.52,1,1,both
413,41440,264041,3.52,1,1,both
413,42650,264041,3.52,0,1,adult
413,42830,264041,3.52,1,0,child
413,43140,264041,3.52,0,1,adult
413,43950,264041,3.52,1,0,child
413,44590,264041,3.52,1,1,both
413,44690,264041,3.52,0,1,adult
413,44850,264041,3.52,1,1,both
413,44890,264041,3.52,0,1,adult
413,45470,264041,3.52,1,0,child
413,45950,264041,3.52,0,1,adult
413,46020,264041,3.52,1,1,both
413,46270,264041,3.52,1,0,child
413,46340,264041,3.52,1,0,child
413,46690,264041,3.52,0,1,adult
413,46720,264041,3.52,1,1,both
413,46930,264041,3.52,0,1,adult
413,46970,264041,3.52,0,1,adult
413,47780,264041,3.52,1,1,both
413,48850,264041,3.52,0,1,adult
413,48970,264041,3.52,0,1,adult
413,49420,264041,3.52,1,1,both
413,49710,264041,3.52,0,1,adult
413,49800,264041,3.52,0,1,adult
413,50170,264041,3.52,0,1,adult
413,50460,264041,3.52,0,1,adult
413,51700,264041,3.52,0,1,adult
413,52480,264041,3.52,0,1,adult
413,52550,264041,3.52,0,1,adult
413,53280,264041,3.52,0,1,adult
413,53350,264041,3.52,0,1,adult
413,53380,264041,3.52,0,1,adult
413,53430,264041,3.52,0,1,adult
423,2950,264351,4.12,0,1,adult
423,3520,264351,4.12,0,1,adult
423,6480,264351,4.12,0,1,adult
423,11160,264351,4.12,0,1,adult
423,11380,264351,4.12,1,1,both
423,12850,264351,4.12,0,1,adult
423,13740,264351,4.12,1,0,child
423,13990,264351,4.12,0,1,adult
423,14260,264351,4.12,0,1,adult
423,15680,264351,4.12,0,1,adult
423,15690,264351,4.12,0,1,adult
423,16050,264351,4.12,0,1,adult
423,16060,264351,4.12,0,1,adult
423,16530,264351,4.12,0,1,adult
423,16600,264351,4.12,0,1,adult
423,17200,264351,4.12,0,1,adult
423,17400,264351,4.12,0,1,adult
423,18610,264351,4.12,0,1,adult
423,19510,264351,4.12,0,1,adult
423,19590,264351,4.12,0,1,adult
423,19670,264351,4.12,0,1,adult
423,19830,264351,4.12,0,1,adult
423,20140,264351,4.12,0,1,adult
423,20300,264351,4.12,0,1,adult
423,20390,264351,4.12,0,1,adult
423,21590,264351,4.12,1,1,both
423,21610,264351,4.12,1,1,both
423,21780,264351,4.12,0,1,adult
423,21880,264351,4.12,0,1,adult
423,22320,264351,4.12,0,1,adult
423,22680,264351,4.12,0,1,adult
423,22950,264351,4.12,0,1,adult
423,23740,264351,4.12,0,1,adult
423,24160,264351,4.12,0,1,adult
423,25430,264351,4.12,0,1,adult
423,25860,264351,4.12,0,1,adult
423,26070,264351,4.12,0,1,adult
423,26190,264351,4.12,0,1,adult
423,26220,264351,4.12,0,1,adult
423,26260,264351,4.12,0,1,adult
423,26280,264351,4.12,0,1,adult
423,26350,264351,4.12,0,1,adult
423,28300,264351,4.12,1,0,child
423,28380,264351,4.12,0,1,adult
423,28640,264351,4.12,0,1,adult
423,29350,264351,4.12,1,1,both
423,29620,264351,4.12,0,1,adult
423,29750,264351,4.12,0,1,adult
423,29900,264351,4.12,0,1,adult
423,31030,264351,4.12,0,1,adult
423,31350,264351,4.12,0,1,adult
423,32030,264351,4.12,0,1,adult
423,32400,264351,4.12,0,1,adult
423,32550,264351,4.12,0,1,adult
423,32560,264351,4.12,0,1,adult
423,32780,264351,4.12,0,1,adult
423,32940,264351,4.12,0,1,adult
423,33080,264351,4.12,0,1,adult
423,33750,264351,4.12,0,1,adult
423,33820,264351,4.12,0,1,adult
423,33940,264351,4.12,0,1,adult
423,34360,264351,4.12,0,1,adult
423,34390,264351,4.12,0,1,adult
423,34480,264351,4.12,0,1,adult
423,35030,264351,4.12,0,1,adult
423,35400,264351,4.12,0,1,adult
423,35450,264351,4.12,0,1,adult
423,35490,264351,4.12,0,1,adult
423,35780,264351,4.12,0,1,adult
423,35940,264351,4.12,0,1,adult
423,36130,264351,4.12,0,1,adult
423,36320,264351,4.12,0,1,adult
423,36440,264351,4.12,0,1,adult
423,36460,264351,4.12,0,1,adult
423,36490,264351,4.12,0,1,adult
423,37730,264351,4.12,0,1,adult
423,38000,264351,4.12,0,1,adult
423,38440,264351,4.12,0,1,adult
423,39910,264351,4.12,0,1,adult
423,40530,264351,4.12,0,1,adult
423,40640,264351,4.12,1,1,both
423,40930,264351,4.12,0,1,adult
423,42000,264351,4.12,0,1,adult
423,42120,264351,4.12,0,1,adult
423,42260,264351,4.12,0,1,adult
423,43340,264351,4.12,1,1,both
423,43610,264351,4.12,1,0,child
423,45590,264351,4.12,0,1,adult
423,45620,264351,4.12,0,1,adult
423,46820,264351,4.12,0,1,adult
423,46890,264351,4.12,0,1,adult
423,46970,264351,4.12,0,1,adult
423,47030,264351,4.12,0,1,adult
423,50090,264351,4.12,0,1,adult
423,51050,264351,4.12,0,1,adult
423,52380,264351,4.12,0,1,adult
423,52560,264351,4.12,0,1,adult
425,40,264351,4.12,0,1,adult
425,100,264351,4.12,0,1,adult
425,1200,264351,4.12,0,1,adult
425,1660,264351,4.12,0,1,adult
425,1910,264351,4.12,0,1,adult
425,2050,264351,4.12,0,1,adult
425,2150,264351,4.12,0,1,adult
425,2370,264351,4.12,0,1,adult
425,4010,264351,4.12,0,1,adult
425,4020,264351,4.12,0,1,adult
425,4590,264351,4.12,0,1,adult
425,4740,264351,4.12,0,1,adult
425,4920,264351,4.12,0,1,adult
425,5120,264351,4.12,0,1,adult
425,5520,264351,4.12,0,1,adult
425,6000,264351,4.12,0,1,adult
425,6050,264351,4.12,0,1,adult
425,7680,264351,4.12,0,1,adult
425,7800,264351,4.12,0,1,adult
425,7940,264351,4.12,0,1,adult
425,8540,264351,4.12,1,1,both
425,8790,264351,4.12,0,1,adult
425,9440,264351,4.12,0,1,adult
425,10620,264351,4.12,0,1,adult
425,10870,264351,4.12,0,1,adult
425,11290,264351,4.12,0,1,adult
425,11520,264351,4.12,1,1,both
425,11730,264351,4.12,0,1,adult
425,11760,264351,4.12,0,1,adult
425,11810,264351,4.12,0,1,adult
425,12030,264351,4.12,0,1,adult
425,12350,264351,4.12,0,1,adult
425,12560,264351,4.12,0,1,adult
425,13020,264351,4.12,0,1,adult
425,13400,264351,4.12,0,1,adult
425,13440,264351,4.12,0,1,adult
