video_id,frame_number,child_id,age,interaction_type
415,270,264089,3.69,person-only
415,340,264089,3.69,person-only
415,470,264089,3.69,person-only
415,1830,264089,3.69,multimodal
415,1930,264089,3.69,person-only
415,2060,264089,3.69,person-only
415,3030,264089,3.69,multimodal
415,4830,264089,3.69,person-only
415,4880,264089,3.69,person-only
415,4950,264089,3.69,multimodal
415,5010,264089,3.69,multimodal
415,8400,264089,3.69,speech-only
415,8410,264089,3.69,speech-only
415,8980,264089,3.69,multimodal
415,9110,264089,3.69,multimodal
415,9780,264089,3.69,person-only
415,10220,264089,3.69,person-only
415,10600,264089,3.69,speech-only
415,10830,264089,3.69,multimodal
415,10890,264089,3.69,person-only
415,12900,264089,3.69,speech-only
415,13550,264089,3.69,multimodal
415,13870,264089,3.69,multimodal
415,14800,264089,3.69,speech-only
415,15210,264089,3.69,person-only
415,15260,264089,3.69,person-only
415,15300,264089,3.69,person-only
415,15480,264089,3.69,person-only
415,15580,264089,3.69,person-only
415,15640,264089,3.69,person-only
415,16110,264089,3.69,person-only
415,16190,264089,3.69,person-only
415,17390,264089,3.69,multimodal
415,17440,264089,3.69,multimodal
415,18530,264089,3.69,person-only
415,19000,264089,3.69,person-only
415,19230,264089,3.69,multimodal
415,19460,264089,3.69,multimodal
415,19570,264089,3.69,speech-only
415,19740,264089,3.69,person-only
415,19910,264089,3.69,person-only
415,20720,264089,3.69,person-only
415,20760,264089,3.69,person-only
415,20860,264089,3.69,multimodal
415,21680,264089,3.69,person-only
415,21870,264089,3.69,person-only
415,23120,264089,3.69,speech-only
415,23180,264089,3.69,multimodal
415,23800,264089,3.69,multimodal
415,23950,264089,3.69,speech-only
415,24510,264089,3.69,person-only
415,24700,264089,3.69,multimodal
415,26360,264089,3.69,person-only
415,29800,264089,3.69,person-only
415,30230,264089,3.69,multimodal
415,30310,264089,3.69,multimodal
415,31500,264089,3.69,person-only
415,31680,264089,3.69,multimodal
415,31860,264089,3.69,multimodal
415,31870,264089,3.69,multimodal
415,32140,264089,3.69,person-only
415,33300,264089,3.69,multimodal
415,33470,264089,3.69,speech-only
415,33510,264089,3.69,multimodal
415,33680,264089,3.69,person-only
415,33700,264089,3.69,person-only
415,33850,264089,3.69,person-only
415,34510,264089,3.69,speech-only
415,34590,264089,3.69,person-only
415,34740,264089,3.69,multimodal
415,34920,264089,3.69,person-only
415,34980,264089,3.69,person-only
415,34990,264089,3.69,person-only
415,35680,264089,3.69,multimodal
415,35690,264089,3.69,multimodal
415,36160,264089,3.69,multimodal
415,36170,264089,3.69,multimodal
415,36860,264089,3.69,multimodal
415,37620,264089,3.69,person-only
415,38950,264089,3.69,multimodal
415,38960,264089,3.69,multimodal
415,38970,264089,3.69,person-only
415,39010,264089,3.69,person-only
415,39170,264089,3.69,speech-only
415,40630,264089,3.69,multimodal
415,41060,264089,3.69,multimodal
415,42140,264089,3.69,multimodal
415,42210,264089,3.69,multimodal
415,42310,264089,3.69,person-only
415,42370,264089,3.69,person-only
415,43320,264089,3.69,person-only
415,43530,264089,3.69,person-only
415,44080,264089,3.69,person-only
415,44450,264089,3.69,multimodal
415,44720,264089,3.69,person-only
415,44950,264089,3.69,multimodal
415,45280,264089,3.69,person-only
415,45660,264089,3.69,person-only
415,46110,264089,3.69,multimodal
415,46630,264089,3.69,person-only
415,46670,264089,3.69,multimodal
415,46730,264089,3.69,person-only
415,46780,264089,3.69,person-only
415,48550,264089,3.69,person-only
415,48830,264089,3.69,multimodal
415,49150,264089,3.69,person-only
415,49430,264089,3.69,multimodal
415,49540,264089,3.69,multimodal
415,50010,264089,3.69,person-only
415,51410,264089,3.69,multimodal
415,51420,264089,3.69,multimodal
415,51550,264089,3.69,person-only
415,51620,264089,3.69,multimodal
415,51630,264089,3.69,person-only
415,51770,264089,3.69,person-only
415,52140,264089,3.69,person-only
415,53530,264089,3.69,person-only
415,53840,264089,3.69,person-only
420,30,264235,3.29,person-only
420,1030,264235,3.29,speech-only
420,1360,264235,3.29,speech-only
420,1690,264235,3.29,speech-only
420,1700,264235,3.29,speech-only
420,1730,264235,3.29,speech-only
420,3480,264235,3.29,multimodal
420,3590,264235,3.29,multimodal
420,4370,264235,3.29,speech-only
420,4570,264235,3.29,multimodal
420,4850,264235,3.29,person-only
420,5080,264235,3.29,speech-only
420,5260,264235,3.29,person-only
420,5400,264235,3.29,speech-only
420,5410,264235,3.29,speech-only
420,6090,264235,3.29,multimodal
420,6110,264235,3.29,multimodal
420,6160,264235,3.29,person-only
420,6410,264235,3.29,speech-only
420,7080,264235,3.29,person-only
420,7230,264235,3.29,multimodal
420,7310,264235,3.29,multimodal
420,7330,264235,3.29,person-only
420,7370,264235,3.29,person-only
420,7550,264235,3.29,speech-only
420,9190,264235,3.29,person-only
420,9830,264235,3.29,speech-only
420,10380,264235,3.29,speech-only
420,10980,264235,3.29,speech-only
420,11580,264235,3.29,speech-only
420,11660,264235,3.29,multimodal
420,12470,264235,3.29,speech-only
420,12590,264235,3.29,speech-only
420,12760,264235,3.29,speech-only
420,13160,264235,3.29,multimodal
420,14370,264235,3.29,speech-only
420,14450,264235,3.29,speech-only
420,15390,264235,3.29,speech-only
420,15470,264235,3.29,speech-only
420,16270,264235,3.29,speech-only
420,17030,264235,3.29,speech-only
420,17250,264235,3.29,person-only
420,18410,264235,3.29,person-only
420,18500,264235,3.29,multimodal
420,18510,264235,3.29,multimodal
420,19010,264235,3.29,person-only
420,19140,264235,3.29,speech-only
420,19160,264235,3.29,speech-only
420,19170,264235,3.29,speech-only
420,19680,264235,3.29,speech-only
420,19740,264235,3.29,speech-only
420,20040,264235,3.29,multimodal
420,20420,264235,3.29,multimodal
420,20810,264235,3.29,speech-only
420,21000,264235,3.29,multimodal
420,21530,264235,3.29,multimodal
420,21630,264235,3.29,person-only
420,22200,264235,3.29,multimodal
420,22300,264235,3.29,multimodal
420,22370,264235,3.29,multimodal
420,23380,264235,3.29,multimodal
420,23680,264235,3.29,speech-only
420,24220,264235,3.29,multimodal
420,24350,264235,3.29,person-only
420,24720,264235,3.29,multimodal
420,24980,264235,3.29,multimodal
420,25330,264235,3.29,person-only
420,25520,264235,3.29,multimodal
420,25960,264235,3.29,speech-only
420,26070,264235,3.29,multimodal
420,26620,264235,3.29,speech-only
420,26810,264235,3.29,speech-only
420,27200,264235,3.29,person-only
420,27660,264235,3.29,multimodal
420,27710,264235,3.29,person-only
420,28020,264235,3.29,multimodal
420,28210,264235,3.29,person-only
420,28280,264235,3.29,person-only
420,28370,264235,3.29,person-only
420,28380,264235,3.29,person-only
420,29100,264235,3.29,speech-only
420,29790,264235,3.29,multimodal
420,30180,264235,3.29,speech-only
420,30380,264235,3.29,speech-only
420,31190,264235,3.29,multimodal
420,31200,264235,3.29,multimodal
420,31440,264235,3.29,person-only
420,31490,264235,3.29,multimodal
420,31760,264235,3.29,speech-only
420,31890,264235,3.29,multimodal
420,31950,264235,3.29,multimodal
420,32010,264235,3.29,person-only
420,32130,264235,3.29,multimodal
420,32270,264235,3.29,person-only
420,33130,264235,3.29,speech-only
420,33220,264235,3.29,speech-only
420,33670,264235,3.29,speech-only
420,33780,264235,3.29,speech-only
420,33870,264235,3.29,speech-only
420,34060,264235,3.29,speech-only
420,34520,264235,3.29,speech-only
420,35510,264235,3.29,speech-only
420,35610,264235,3.29,speech-only
420,35680,264235,3.29,person-only
420,36120,264235,3.29,speech-only
420,36350,264235,3.29,speech-only
420,36430,264235,3.29,speech-only
420,36730,264235,3.29,multimodal
420,36880,264235,3.29,speech-only
420,36910,264235,3.29,multimodal
420,36990,264235,3.29,multimodal
420,37050,264235,3.29,multimodal
420,37080,264235,3.29,person-only
420,37550,264235,3.29,multimodal
420,37950,264235,3.29,multimodal
420,38160,264235,3.29,multimodal
420,38190,264235,3.29,speech-only
420,38550,264235,3.29,multimodal
420,38640,264235,3.29,multimodal
420,38690,264235,3.29,multimodal
420,38760,264235,3.29,person-only
420,38890,264235,3.29,multimodal
420,38940,264235,3.29,multimodal
420,39310,264235,3.29,person-only
420,39560,264235,3.29,multimodal
420,40350,264235,3.29,multimodal
420,41750,264235,3.29,multimodal
420,42290,264235,3.29,speech-only
420,42570,264235,3.29,speech-only
420,43320,264235,3.29,person-only
420,43460,264235,3.29,multimodal
420,43750,264235,3.29,person-only
420,45300,264235,3.29,person-only
420,46000,264235,3.29,person-only
420,46200,264235,3.29,multimodal
420,46260,264235,3.29,multimodal
420,47220,264235,3.29,person-only
420,47430,264235,3.29,speech-only
420,47440,264235,3.29,speech-only
420,47880,264235,3.29,speech-only
420,51360,264235,3.29,speech-only
420,53260,264235,3.29,multimodal
420,53350,264235,3.29,person-only
423,160,264351,4.12,person-only
423,890,264351,4.12,person-only
423,1050,264351,4.12,person-only
423,3520,264351,4.12,person-only
423,10250,264351,4.12,person-only
423,11570,264351,4.12,person-only
423,11640,264351,4.12,person-only
423,11710,264351,4.12,person-only
423,12880,264351,4.12,person-only
423,13480,264351,4.12,person-only
423,13910,264351,4.12,person-only
423,14010,264351,4.12,person-only
423,14240,264351,4.12,person-only
423,14330,264351,4.12,person-only
423,14620,264351,4.12,person-only
423,14850,264351,4.12,person-only
423,15200,264351,4.12,person-only
423,15710,264351,4.12,person-only
423,16560,264351,4.12,person-only
423,16570,264351,4.12,person-only
423,16670,264351,4.12,person-only
423,16950,264351,4.12,person-only
423,19290,264351,4.12,person-only
423,20750,264351,4.12,person-only
423,20760,264351,4.12,person-only
423,20990,264351,4.12,person-only
423,21360,264351,4.12,person-only
423,21510,264351,4.12,person-only
423,21960,264351,4.12,person-only
423,22060,264351,4.12,person-only
423,22180,264351,4.12,person-only
423,22200,264351,4.12,person-only
423,22220,264351,4.12,person-only
423,22670,264351,4.12,person-only
423,23410,264351,4.12,person-only
423,23440,264351,4.12,person-only
423,24180,264351,4.12,person-only
423,24220,264351,4.12,person-only
423,24250,264351,4.12,person-only
423,24270,264351,4.12,person-only
423,24330,264351,4.12,person-only
423,25110,264351,4.12,person-only
423,25770,264351,4.12,person-only
423,26090,264351,4.12,person-only
423,26620,264351,4.12,person-only
423,27860,264351,4.12,person-only
423,29510,264351,4.12,person-only
423,30810,264351,4.12,person-only
423,31240,264351,4.12,person-only
423,31430,264351,4.12,person-only
423,31630,264351,4.12,person-only
423,31710,264351,4.12,person-only
423,32300,264351,4.12,person-only
423,32400,264351,4.12,person-only
423,32810,264351,4.12,person-only
423,33090,264351,4.12,person-only
423,33490,264351,4.12,person-only
423,33610,264351,4.12,person-only
423,33690,264351,4.12,person-only
423,34080,264351,4.12,person-only
423,34350,264351,4.12,person-only
423,34420,264351,4.12,person-only
423,34470,264351,4.12,person-only
423,34570,264351,4.12,person-only
423,34860,264351,4.12,person-only
423,35040,264351,4.12,person-only
423,35620,264351,4.12,person-only
423,35790,264351,4.12,person-only
423,36260,264351,4.12,person-only
423,36730,264351,4.12,person-only
423,36830,264351,4.12,person-only
423,37610,264351,4.12,person-only
423,37800,264351,4.12,person-only
423,37910,264351,4.12,person-only
423,38020,264351,4.12,person-only
423,38320,264351,4.12,person-only
423,38410,264351,4.12,person-only
423,38510,264351,4.12,person-only
423,39010,264351,4.12,person-only
423,39580,264351,4.12,person-only
423,39800,264351,4.12,person-only
423,39920,264351,4.12,person-only
423,40350,264351,4.12,person-only
423,41020,264351,4.12,person-only
423,41390,264351,4.12,person-only
423,41960,264351,4.12,person-only
423,41980,264351,4.12,person-only
423,42230,264351,4.12,person-only
423,42290,264351,4.12,person-only
423,42330,264351,4.12,person-only
423,43600,264351,4.12,person-only
423,43920,264351,4.12,person-only
423,44420,264351,4.12,person-only
423,44480,264351,4.12,person-only
423,47540,264351,4.12,person-only
423,48730,264351,4.12,person-only
423,49860,264351,4.12,person-only
423,50010,264351,4.12,person-only
423,50190,264351,4.12,person-only
423,50910,264351,4.12,person-only
423,51030,264351,4.12,person-only
423,52430,264351,4.12,person-only
423,52510,264351,4.12,person-only
423,52760,264351,4.12,person-only
449,450,264683,4.6,person-only
449,1920,264683,4.6,person-only
449,2300,264683,4.6,person-only
449,3080,264683,4.6,person-only
449,3410,264683,4.6,person-only
449,3580,264683,4.6,person-only
449,3950,264683,4.6,person-only
449,4770,264683,4.6,person-only
449,5250,264683,4.6,person-only
449,5290,264683,4.6,person-only
449,6040,264683,4.6,person-only
449,6350,264683,4.6,person-only
449,6690,264683,4.6,person-only
449,6910,264683,4.6,person-only
449,6980,264683,4.6,person-only
449,7030,264683,4.6,person-only
449,7080,264683,4.6,person-only
449,8020,264683,4.6,person-only
449,8140,264683,4.6,person-only
449,8420,264683,4.6,person-only
449,8590,264683,4.6,person-only
449,9740,264683,4.6,person-only
449,9880,264683,4.6,person-only
449,10390,264683,4.6,person-only
449,10690,264683,4.6,person-only
449,12090,264683,4.6,person-only
449,15160,264683,4.6,person-only
449,17580,264683,4.6,person-only
449,20000,264683,4.6,person-only
449,22380,264683,4.6,person-only
449,22750,264683,4.6,person-only
449,23400,264683,4.6,person-only
449,26200,264683,4.6,person-only
449,29660,264683,4.6,person-only
449,29800,264683,4.6,person-only
449,33590,264683,4.6,person-only
449,33600,264683,4.6,person-only
449,36920,264683,4.6,person-only
449,37910,264683,4.6,person-only
449,37920,264683,4.6,person-only
449,39500,264683,4.6,person-only
449,42120,264683,4.6,person-only
449,44520,264683,4.6,person-only
449,44600,264683,4.6,person-only
449,44770,264683,4.6,person-only
449,45880,264683,4.6,person-only
449,46250,264683,4.6,person-only
449,46500,264683,4.6,person-only
449,46590,264683,4.6,person-only
449,46810,264683,4.6,person-only
449,47490,264683,4.6,person-only
453,630,264774,4.5,person-only
453,850,264774,4.5,person-only
453,1490,264774,4.5,person-only
453,3450,264774,4.5,person-only
453,5570,264774,4.5,person-only
453,6230,264774,4.5,person-only
453,6300,264774,4.5,person-only
453,7040,264774,4.5,person-only
453,7540,264774,4.5,person-only
453,7960,264774,4.5,person-only
453,8080,264774,4.5,person-only
453,8290,264774,4.5,person-only
453,10650,264774,4.5,person-only
453,11630,264774,4.5,person-only
453,14950,264774,4.5,person-only
453,16830,264774,4.5,person-only
453,17720,264774,4.5,person-only
453,18140,264774,4.5,person-only
453,18740,264774,4.5,person-only
453,19080,264774,4.5,person-only
453,19160,264774,4.5,person-only
453,19830,264774,4.5,person-only
453,20380,264774,4.5,person-only
453,20540,264774,4.5,person-only
453,20850,264774,4.5,person-only
453,20920,264774,4.5,person-only
453,20970,264774,4.5,person-only
453,21430,264774,4.5,person-only
453,21940,264774,4.5,person-only
453,22090,264774,4.5,person-only
453,22890,264774,4.5,person-only
453,23920,264774,4.5,person-only
453,24200,264774,4.5,person-only
453,24320,264774,4.5,person-only
453,25410,264774,4.5,person-only
453,25670,264774,4.5,person-only
453,27620,264774,4.5,person-only
453,27670,264774,4.5,person-only
453,28510,264774,4.5,person-only
453,29150,264774,4.5,person-only
453,29420,264774,4.5,person-only
453,29570,264774,4.5,person-only
453,29730,264774,4.5,person-only
453,29770,264774,4.5,person-only
453,30430,264774,4.5,person-only
453,32920,264774,4.5,person-only
453,32950,264774,4.5,person-only
453,33600,264774,4.5,person-only
453,34410,264774,4.5,person-only
453,39880,264774,4.5,person-only
453,40010,264774,4.5,person-only
453,41390,264774,4.5,person-only
453,42390,264774,4.5,person-only
453,42830,264774,4.5,person-only
453,42850,264774,4.5,person-only
453,43170,264774,4.5,person-only
453,43240,264774,4.5,person-only
453,44360,264774,4.5,person-only
453,46830,264774,4.5,person-only
453,47070,264774,4.5,person-only
453,48820,264774,4.5,person-only
453,49400,264774,4.5,person-only
453,49600,264774,4.5,person-only
453,49930,264774,4.5,person-only
453,50660,264774,4.5,person-only
453,53770,264774,4.5,person-only
453,53790,264774,4.5,person-only
453,53930,264774,4.5,person-only
453,53940,264774,4.5,person-only
455,110,265514,5.16,person-only
455,260,265514,5.16,person-only
455,340,265514,5.16,person-only
455,640,265514,5.16,person-only
455,1150,265514,5.16,person-only
455,1670,265514,5.16,person-only
455,1920,265514,5.16,person-only
455,2760,265514,5.16,person-only
455,3780,265514,5.16,person-only
455,4320,265514,5.16,person-only
455,4480,265514,5.16,person-only
455,4690,265514,5.16,person-only
455,4830,265514,5.16,person-only
455,6010,265514,5.16,person-only
455,6020,265514,5.16,person-only
455,6370,265514,5.16,person-only
463,110,265514,5.17,person-only
463,1590,265514,5.17,person-only
463,6780,265514,5.17,person-only
463,6950,265514,5.17,person-only
463,6970,265514,5.17,person-only
463,7700,265514,5.17,person-only
463,8250,265514,5.17,person-only
463,8330,265514,5.17,person-only
463,8670,265514,5.17,person-only
463,8760,265514,5.17,person-only
463,9180,265514,5.17,person-only
463,16300,265514,5.17,person-only
463,17700,265514,5.17,person-only
463,18950,265514,5.17,person-only
463,19010,265514,5.17,person-only
463,32840,265514,5.17,person-only
463,33020,265514,5.17,person-only
463,41340,265514,5.17,person-only
463,42190,265514,5.17,person-only
463,52490,265514,5.17,person-only
471,280,265834,3.64,person-only
471,520,265834,3.64,person-only
471,790,265834,3.64,person-only
471,1010,265834,3.64,person-only
471,1280,265834,3.64,person-only
471,1380,265834,3.64,person-only
471,2000,265834,3.64,person-only
471,2130,265834,3.64,person-only
471,2230,265834,3.64,person-only
471,2250,265834,3.64,person-only
471,2350,265834,3.64,person-only
471,2880,265834,3.64,person-only
471,2990,265834,3.64,person-only
471,3010,265834,3.64,person-only
471,3170,265834,3.64,person-only
471,3390,265834,3.64,person-only
471,3810,265834,3.64,person-only
471,4030,265834,3.64,person-only
471,4450,265834,3.64,person-only
471,4590,265834,3.64,person-only
471,4600,265834,3.64,person-only
471,5080,265834,3.64,person-only
471,5500,265834,3.64,person-only
471,5700,265834,3.64,person-only
471,5820,265834,3.64,person-only
471,5880,265834,3.64,person-only
471,6240,265834,3.64,person-only
471,6430,265834,3.64,person-only
471,6680,265834,3.64,person-only
471,6760,265834,3.64,person-only
471,6780,265834,3.64,person-only
471,7050,265834,3.64,person-only
471,7100,265834,3.64,person-only
471,7400,265834,3.64,person-only
471,7570,265834,3.64,person-only
471,7760,265834,3.64,person-only
471,7830,265834,3.64,person-only
471,7840,265834,3.64,person-only
471,8030,265834,3.64,person-only
471,8420,265834,3.64,person-only
471,9470,265834,3.64,person-only
471,10170,265834,3.64,person-only
471,10660,265834,3.64,person-only
471,10790,265834,3.64,person-only
471,10950,265834,3.64,person-only
471,11070,265834,3.64,person-only
471,11080,265834,3.64,person-only
471,11170,265834,3.64,person-only
471,11200,265834,3.64,person-only
471,11260,265834,3.64,person-only
471,11520,265834,3.64,person-only
471,11820,265834,3.64,person-only
471,12730,265834,3.64,person-only
471,13390,265834,3.64,person-only
471,14510,265834,3.64,person-only
471,15020,265834,3.64,person-only
471,15420,265834,3.64,person-only
471,15440,265834,3.64,person-only
471,15490,265834,3.64,person-only
471,15930,265834,3.64,person-only
471,15980,265834,3.64,person-only
471,16000,265834,3.64,person-only
471,16560,265834,3.64,person-only
471,16710,265834,3.64,person-only
471,16740,265834,3.64,person-only
471,16760,265834,3.64,person-only
471,16910,265834,3.64,person-only
471,16920,265834,3.64,person-only
471,17340,265834,3.64,person-only
471,17360,265834,3.64,person-only
471,17430,265834,3.64,person-only
471,18130,265834,3.64,person-only
471,18320,265834,3.64,person-only
471,18520,265834,3.64,person-only
471,18680,265834,3.64,person-only
471,18770,265834,3.64,person-only
471,18800,265834,3.64,person-only
471,19020,265834,3.64,person-only
471,19420,265834,3.64,person-only
471,20070,265834,3.64,person-only
471,20260,265834,3.64,person-only
471,20300,265834,3.64,person-only
471,20630,265834,3.64,person-only
471,20750,265834,3.64,person-only
471,20840,265834,3.64,person-only
471,21200,265834,3.64,person-only
471,21230,265834,3.64,person-only
471,21490,265834,3.64,person-only
471,21640,265834,3.64,person-only
471,21650,265834,3.64,person-only
471,21840,265834,3.64,person-only
471,21900,265834,3.64,person-only
471,22010,265834,3.64,person-only
471,22180,265834,3.64,person-only
471,23030,265834,3.64,person-only
471,23090,265834,3.64,person-only
471,23100,265834,3.64,person-only
471,24060,265834,3.64,person-only
471,24150,265834,3.64,person-only
471,24310,265834,3.64,person-only
471,24590,265834,3.64,person-only
471,24970,265834,3.64,person-only
471,25160,265834,3.64,person-only
471,25170,265834,3.64,person-only
471,25290,265834,3.64,person-only
471,26020,265834,3.64,person-only
471,26820,265834,3.64,person-only
471,26840,265834,3.64,person-only
471,27480,265834,3.64,person-only
471,30880,265834,3.64,person-only
471,30890,265834,3.64,person-only
471,31130,265834,3.64,person-only
471,31150,265834,3.64,person-only
471,31200,265834,3.64,person-only
471,31410,265834,3.64,person-only
471,31440,265834,3.64,person-only
471,31540,265834,3.64,person-only
471,32960,265834,3.64,person-only
471,33030,265834,3.64,person-only
471,33090,265834,3.64,person-only
471,33140,265834,3.64,person-only
471,33660,265834,3.64,person-only
471,34130,265834,3.64,person-only
471,35950,265834,3.64,person-only
471,36010,265834,3.64,person-only
471,37420,265834,3.64,person-only
471,37430,265834,3.64,person-only
471,37650,265834,3.64,person-only
471,37780,265834,3.64,person-only
471,39100,265834,3.64,person-only
471,39120,265834,3.64,person-only
471,39260,265834,3.64,person-only
471,39270,265834,3.64,person-only
471,39290,265834,3.64,person-only
471,39380,265834,3.64,person-only
471,40660,265834,3.64,person-only
471,40910,265834,3.64,person-only
471,43440,265834,3.64,person-only
471,43890,265834,3.64,person-only
471,44140,265834,3.64,person-only
471,44150,265834,3.64,person-only
471,44190,265834,3.64,person-only
471,44300,265834,3.64,person-only
471,44810,265834,3.64,person-only
471,45170,265834,3.64,person-only
471,45470,265834,3.64,person-only
471,45510,265834,3.64,person-only
471,46280,265834,3.64,person-only
471,46820,265834,3.64,person-only
471,46940,265834,3.64,person-only
471,47010,265834,3.64,person-only
471,47210,265834,3.64,person-only
471,47230,265834,3.64,person-only
471,47330,265834,3.64,person-only
471,47580,265834,3.64,person-only
471,47880,265834,3.64,person-only
471,47970,265834,3.64,person-only
471,48130,265834,3.64,person-only
471,48200,265834,3.64,person-only
471,48650,265834,3.64,person-only
471,49230,265834,3.64,person-only
471,49610,265834,3.64,person-only
471,49910,265834,3.64,person-only
471,50350,265834,3.64,person-only
471,50370,265834,3.64,person-only
471,51220,265834,3.64,person-only
471,51350,265834,3.64,person-only
471,51790,265834,3.64,person-only
471,52960,265834,3.64,person-only
